favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str,coordinates 
0,Twitter for Android,b'Lixo na rua. Cachorros na rua da isso https://t.co/M5w9SKUgiw',,False,Fri May 31 20:28:02 +0000 2019,0,1134557166944313346,
0,Twitter Web App,"b'@flaviozanrosso @joao_arruda Busca ainda n\xc3\xa3o, prefeito. Falta um longo caminho ainda. Falta inclusive, falar para v\xe2\x80\xa6 https://t.co/IAb3j0kMck'",flaviozanrosso,False,Wed May 01 18:49:43 +0000 2019,0,1123660791490719746,
0,Twitter for iPhone,b'Jogar lixo na rua geral quer falando que \xc3\xa9 pra dar trabalho pro gari',,False,Sat Jan 19 13:11:47 +0000 2019,0,1086612185298726912,
0,Twitter for iPhone,b'@partyfavo s\xc3\xb3 n\xc3\xa3o acho justo militar em cima de meme sendo que joga lixo na rua',partyfavo,False,Sat Mar 09 23:55:12 +0000 2019,0,1104531108128014337,
0,Twitter Web App,"b'maior pena, achei 4 livros de col\xc3\xa9gio nov\xc3\xadssimos jogado na rua p lixo, tive que pegar, vou come\xc3\xa7ar a estudar isso jkk'",,False,Mon Jan 14 18:25:45 +0000 2019,0,1084879254997872641,
1,Twitter Web Client,"b'Marighella foi ser humano capaz de errar, era truculento, cometia  assassinatos e viol\xc3\xaancias variadas, mas n era um\xe2\x80\xa6 https://t.co/VokbLLPmKC'",,False,Sun Feb 17 19:11:52 +0000 2019,0,1097212047689961472,
1,Twitter for Android,"b'@adzalmeida oi miga tem sim, colocamos dois puta de barril na rua pra jogar lixo la e a galera insiste em jogar no\xe2\x80\xa6 https://t.co/0rspHh8F8x'",andrezaalmeidaw,False,Sun Jan 13 17:23:30 +0000 2019,0,1084501204103843840,
2,Twitter for iPhone,"b'o dia j\xc3\xa1 tava um lixo, ai tr\xc3\xaas homens ainda mexem comigo na rua...'",,False,Sun May 26 22:45:01 +0000 2019,0,1132779702052167680,
0,Twitter for iPhone,b'O motivo das ruas alagadas \xc3\xa9 o lixo que vcs jogam na rua mesmo',,False,Fri Jan 25 21:56:06 +0000 2019,0,1088918459721883652,
0,Twitter for iPhone,"b'@viclicia99 @ferrmatheus To de olho no meio ambiente hj, quase bati no cara q jogo lixo na rua'",viclicia99,False,Wed May 08 17:55:17 +0000 2019,0,1126183806589984769,
2,Twitter for iPhone,b'encontrar gente na rua qnd tu t\xc3\xa1 um lixo \xf0\x9f\x98\x8d',,False,Sat Jan 19 14:08:52 +0000 2019,0,1086626551117111302,
1,Twitter for iPhone,b'@ThaisFigg vc pois joga lixo na rua',ThaisFigg,False,Wed Jan 02 21:45:44 +0000 2019,0,1080580928215441408,
0,Twitter for iPhone,b'T\xc3\xa1 tudo alagado e a culpa \xc3\xa9 de vc que joga lixo na rua tb t\xc3\xa1?!',,False,Mon Apr 08 23:25:01 +0000 2019,0,1115395151378157568,
1,Twitter for iPhone,"b'@el4tua Onde eu estava tinha poucas lixeiras realmente, mas s\xc3\xb3 era colocar nas sacolas e levar at\xc3\xa9 uma lixeira \xc3\xa9 be\xe2\x80\xa6 https://t.co/BvVth8XgN7'",el4tua,False,Thu Jan 03 13:00:06 +0000 2019,0,1080811038667354112,
1,Twitter for Android,b'@giihtori Quando sento e pago caro pra beber la to pagando imposto.  A sua resposta so mostra a falta de respeito e\xe2\x80\xa6 https://t.co/vz6ybD7UaY',giihtori,False,Wed Feb 06 21:58:10 +0000 2019,0,1093267635813400576,
19,Twitter for Android,"b'Comecei o ano protegendo dos fogos uma cachorrinha q mora na minha rua... \xc3\x94 afli\xc3\xa7\xc3\xa3o, ela parecia que ia ter um ataq\xe2\x80\xa6 https://t.co/lYtXDqeYLC'",,False,Tue Jan 01 15:43:26 +0000 2019,0,1080127367312482306,
7,Twitter for Android,b'FICA TRISTE \xc3\x89 O CARALHO BORA SAIR NA RUA MATAR NAZISTA QUEIMAR QUEM JOGA LIXO NO CHAO CUIDAR DE GATINHO NA RUA PLAN\xe2\x80\xa6 https://t.co/aVLzTKLC9b',,False,Sun May 19 21:17:32 +0000 2019,1,1130220971766571008,
0,Twitter for Android,"b'Foda a @TwitchBR mano, essa porra tem que cobrar na rua, deitar um lixo desses na porrada at\xc3\xa9 n\xc3\xa3o conseguir andar m\xe2\x80\xa6 https://t.co/e3pKOclB7I'",,False,Sun Mar 31 21:10:23 +0000 2019,0,1112462167427690504,
7,Twitter for iPhone,b'Se eu encontro um desses lixos da @FoxSportsBrasil na rua eu saio no soco',,False,Wed Jan 23 23:16:54 +0000 2019,0,1088214016399458304,
0,Twitter for iPhone,b'@Marcelodedois Chora mais!!!!! Acabou pra vcs... se mesmo roubando vcs n\xc3\xa3o conseguiram manter-se no poder! Agora j\xc3\xa1\xe2\x80\xa6 https://t.co/mNIHfOBoAH',Marcelodedois,False,Tue Jan 22 17:32:15 +0000 2019,0,1087764895528091648,
0,Twitter for Android,"b'@maiconkusterkkk tem a m\xc3\xa3e de uma amiga minha, que tem MESTRADO em matem\xc3\xa1tica, era professora, umas das mais ricas\xe2\x80\xa6 https://t.co/5RnrAWeNA9'",Kety15121,False,Sat May 04 21:37:25 +0000 2019,0,1124790154344972295,
1,Twitter for Android,"b'@minzinhani T\xc3\xa1, mas e o corte na educa\xc3\xa7\xc3\xa3o? Concordo q n\xc3\xa3o temos q jogar lixo na rua e seguir com uma sociedade q sa\xe2\x80\xa6 https://t.co/5ocafuh1Wc'",minzinhani,False,Thu May 09 18:14:23 +0000 2019,0,1126550999970271238,
3,Twitter for Android,"b'@Edgard_Piccoli @JoelPinheiro85 V\xc3\xa1 estudar Edgar ou pe\xc3\xa7a ao Caio Copolla pra te ensinar, vc s\xc3\xb3 passa vergonha, junt\xe2\x80\xa6 https://t.co/0rJhtSLFXP'",Edgard_Piccoli,False,Tue Apr 02 20:08:17 +0000 2019,0,1113171311902298113,
0,Twitter for iPhone,"b'serio eu n fico com do das cidades que alaga(por chuva) n\xc3\xa3o, isso \xc3\xa9 s\xc3\xb3 consequ\xc3\xaancia dos lixos que eles jogam na rua!'",,False,Wed Mar 27 11:22:52 +0000 2019,0,1110864760910856192,
0,Twitter Web Client,b'- Voc\xc3\xaa n\xc3\xa3o sai nunca?\n- Saio sim!\n- Quando foi a ultima vez q vc saiu ent\xc3\xa3o?\n- Sabado!\n- Foi a onde?\n- Na rua coloc\xe2\x80\xa6 https://t.co/AALWLmSg5s',,False,Sun Jan 13 22:44:18 +0000 2019,0,1084581933433217025,
1,Twitter Web Client,b'@tofolario ABRE A PORRHA DESTA PORTA E ATIRA ESTES LIXOS NA RUA .',Rozhestvensky12,False,Wed Apr 03 12:22:58 +0000 2019,0,1113416602005929989,
236,Twitter for iPhone,b'Com que idade homem consegue ter educa\xc3\xa7\xc3\xa3o e maturidade p ver uma mulher com uma porra de uma roupa de academia pass\xe2\x80\xa6 https://t.co/9Cuw4vMKPK',,False,Tue Apr 16 23:49:19 +0000 2019,92,1118300370323824643,
0,Facebook,"b'Hoje teve congestionamento de sacos de lixo na conflu\xc3\xaancia da rua da Mooca, rua do Orat\xc3\xb3rio e av Paes de Barros, na\xe2\x80\xa6 https://t.co/kHaUjn00o0'",,False,Thu Feb 21 22:41:12 +0000 2019,0,1098714279916769280,
1,Twitter for Android,b'Meu feriad\xc3\xa3o come\xc3\xa7ou ontem comigo voltando pra casa e pisando em cheio num caco de vidro na esquina de casa\n\nSe voc\xe2\x80\xa6 https://t.co/MGWPcuxci5',,False,Sun Apr 21 15:56:53 +0000 2019,0,1119993416644005888,
40,Twitter Web Client,b'Desde o final dos anos 90 que que a recolha de lixo no Parque das Na\xc3\xa7\xc3\xb5es \xc3\xa9 feita por um sistema autom\xc3\xa1tico de tubag\xe2\x80\xa6 https://t.co/YcumNEamLr',,False,Fri Jan 25 10:46:22 +0000 2019,8,1088749914434228225,
3,Twitter for iPhone,"b'quando da enchente o brasileiro reclama mas logo depois j\xc3\xa1 ta jogando garrafa, embalagens, lixo na rua.'",,False,Wed Jan 02 04:15:27 +0000 2019,0,1080316618956333056,
2,Twitter for iPhone,"b'podem reclamar dos agrot\xc3\xb3xicos, vcs tem todo o direito, eles fazem mal a natureza e etc, mas na hora de jogar lixo\xe2\x80\xa6 https://t.co/uFzMn37gEo'",,False,Wed May 22 19:50:08 +0000 2019,2,1131286137752961025,
4,Twitter for Android,b'joguem mais lixos na rua gente t\xc3\xa1 pouco \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9 https://t.co/o3LmMC3NXK',,False,Thu Mar 21 21:50:46 +0000 2019,5,1108848448881807360,
18,Twitter Web Client,"b'Mais um resultado de sucesso da nossa equipe! Os garis deram fim a mais um ponto cr\xc3\xadtico de descarte irregular, na\xe2\x80\xa6 https://t.co/ds0RCq5knE'",,False,Tue May 28 19:36:36 +0000 2019,0,1133457058743951360,
1,Twitter for Android,"b'@unsteadyk TU IA CRIAR UMA ROTA AT\xc3\x89 SLA, PRA UM CACHORRO QUE PASSASSE NA RUA DA CASA DO SAEYOUNG'",unsteadyk,False,Mon Jun 03 19:34:19 +0000 2019,1,1135630812269961216,
0,Twitter Web Client,"b'Eu fico com uma raiva quando vejo a pessoa jogando lixo na rua, d\xc3\xa1 vontade de jogar em cima dela'",,False,Tue Jan 08 01:02:44 +0000 2019,0,1082442444082479104,
0,Twitter for iPhone,b'odeio quem joga lixo na rua',,False,Tue Apr 02 19:26:40 +0000 2019,0,1113160841862541312,
0,Twitter for iPhone,b'@nathbarbosa86 Mas muita coisa \xc3\xa9 culpa da popula\xc3\xa7\xc3\xa3o... por exemplo.. os caras colocando os m\xc3\xb3veis na rua hoje... is\xe2\x80\xa6 https://t.co/OZYGGB72GZ',nathbarbosa86,False,Mon Mar 11 23:50:00 +0000 2019,0,1105254578554109958,
6,Twitter Web App,"b'Na rua, um homem abre sacolas de lixo dom\xc3\xa9stico em busca de algo para comer. A dois metros de dist\xc3\xa2ncia, uma banca de frutas frescas.'",,False,Tue May 14 19:58:29 +0000 2019,1,1128389139320266754,
1,Twitter for Android,b'@RJ_em_Alerta @jairbolsonaro Marque o seu amigo porco que gosta de jogar lixo na rua!',RJ_em_Alerta,False,Fri Jan 25 22:33:23 +0000 2019,0,1088927842589646849,
0,Twitter for Android,b'Na mesma linha do pedido do Ver @AlbertoMeneguz1 a FAS deveria abrir mais cedo o Pop Rua p recepcionar os q diariam\xe2\x80\xa6 https://t.co/J4HB0oNrX9',,False,Tue Apr 16 10:05:32 +0000 2019,0,1118093056635486209,
2,Twitter for Android,b't\xc3\xb4 parada na rua com o carro e esse ratinho t\xc3\xa1 saindo por baixo da porta e pegando coisa no lixo tda hr\n\nj\xc3\xa1 me fami\xe2\x80\xa6 https://t.co/XirMELbggp',,False,Wed Jan 02 20:02:42 +0000 2019,0,1080554999833395200,
2,Twitter for Android,b'Acho engra\xc3\xa7ado o povo dizendo que a culpa pelas enchentes \xc3\xa9 do prefeito daqui do RJ. Os lixos que voc\xc3\xaas jogam na ru\xe2\x80\xa6 https://t.co/QPHlIjWar1',,False,Thu Feb 07 13:45:44 +0000 2019,2,1093506096612937728,
1,Twitter for iPhone,b'Al\xc3\xb4 @prefsp e @jdoriajr quando ser\xc3\xa1 realizado melhoria na infraestrutura do Terminal de \xc3\xb4nibus Arm\xc3\xa9nia\xe2\x80\xa6 https://t.co/OOae24TJbB',,False,Mon Apr 22 22:16:35 +0000 2019,0,1120451359378219011,
1,Twitter Web App,"b'@rosa_riscala Manifesta\xc3\xa7\xc3\xa3o da direita n\xc3\xa3o tem confus\xc3\xa3o, s\xc3\xb3 alto astral. Nem lixo na rua tem depois que acaba. Policiais e garis s\xc3\xb3 assistem.'",rosa_riscala,False,Fri May 24 21:34:47 +0000 2019,0,1132037252450836480,
0,Twitter for Android,"b'Me sinto rid\xc3\xadcula e um lixo quando vejo esse cara da pamonha, pode t\xc3\xa1 o tor\xc3\xb3 que for ele passa na rua com a bikezinha dele'",,False,Sat Mar 02 21:07:56 +0000 2019,0,1101952301194006530,
0,Twitter for iPhone,b'@RedeGlobo  lixo porque n\xc3\xa3o mostram as not\xc3\xadcias sobre a Venezuela \xf0\x9f\x87\xbb\xf0\x9f\x87\xaa a popula\xc3\xa7\xc3\xa3o est\xc3\xa1 na rua em busca dos seus dire\xe2\x80\xa6 https://t.co/QtZpnmVYuz',RedeGlobo,False,Fri Jan 25 00:19:14 +0000 2019,0,1088592092736163840,
0,Twitter Web Client,"b'depois percebemos os lixos nas ruas, e tal, por isso jogar lixo na rua, descartar moveis em locais inadequados n\xc3\xa3o e uma boa,'",,False,Tue Feb 26 23:00:37 +0000 2019,0,1100531107529981953,
1,Twitter Web Client,b'gente qual a dificuldade de jogar o lixo no lixo ao inv\xc3\xa9s de jogar na rua? vai cair a m\xc3\xa3o por acaso caralho',,False,Tue Jan 08 23:18:48 +0000 2019,0,1082778676591296512,
0,Twitter for Android,"b'@senadorhumberto Incentivo aos que n\xc3\xa3o gosta de estudar, coisa linda tira os alunos da sala de aula e p\xc3\xb5e na rua pr\xe2\x80\xa6 https://t.co/1ngVRSxU0t'",senadorhumberto,False,Thu May 30 20:26:22 +0000 2019,0,1134194362269782016,
0,Twitter for iPhone,b'Fico irritada qd vejo gente jogando lixo na rua',,False,Mon Jan 07 23:06:32 +0000 2019,0,1082413201789194245,
0,Twitter Web App,"b'@Narcos000 ""Querida Maria, tenho 60 anos,s\xc3\xb3 uso meias pretas (diz q deixa as mi\xc3\xbadas doidas qd fico todo nu s\xc3\xb3 d mei\xe2\x80\xa6 https://t.co/tbstVLgFrw'",Narcos000,False,Sun May 12 22:37:48 +0000 2019,0,1127704455745626117,
0,Twitter Web Client,"b'irmao, \xc3\xa9 oficial eu to fudido\n\neu to um lixo na facul\n\nfudido da cabe\xc3\xa7a\n\nai pra acaba eu acabo de dar com a bike na\xe2\x80\xa6 https://t.co/hQ7Ery6AiP'",,False,Fri May 03 21:57:51 +0000 2019,0,1124432910478729221,
0,Twitter Web Client,b'@nanda_motta7 AFF! At\xc3\xa9 cagar na rua esses lixos feministas  voltaram a cagar que s\xc3\xb3 acontecei na Idade M\xc3\xa9dia .kkkkkkkkkkkkkkk',lemos7_nanda,False,Tue Apr 02 00:59:50 +0000 2019,0,1112882298293248001,
0,Twitter for Android,"b'Estou t\xc3\xa3o acostumada a ficar de suti\xc3\xa3 ou top dentro de casa, que quase desci de suti\xc3\xa3 pra levar o lixo na rua \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe'",,False,Mon Mar 11 23:49:00 +0000 2019,0,1105254327147552770,
1,Twitter for Android,b'@zeradonavida @aquele_neguinh @Mano_Lozt Zoa a gnt na net mas se troba na rua se peida de medo',zeradonavida,False,Fri May 31 20:31:31 +0000 2019,0,1134558043667083267,
0,IFTTT,"b'Caminh\xc3\xa3o de lixo em Parintins sem placa, pisca e joga res\xc3\xadduos na rua https://t.co/M9a70ktWK8'",,False,Mon Jan 14 20:09:14 +0000 2019,0,1084905299008520197,
0,Twitter Web Client,b'Cachorro quando ta na rua sempre revira o Lixo !',,False,Fri Jan 25 15:08:00 +0000 2019,0,1088815758132563968,
0,Twitter for Android,b'@Marina97348852 To na rua rid\xc3\xadcula lixo',,False,Thu Jan 10 23:10:19 +0000 2019,0,1083501317232967680,
0,Twitter Web App,"b'Eu vou filmar os bueiros entupidos com uma ruma de lixo aqui em Sobral e postar ""piscininha, amor"" \n\nNo instante es\xe2\x80\xa6 https://t.co/3Z8dOhWcn4'",,False,Wed Jan 16 18:03:59 +0000 2019,0,1085598556302573569,
0,Google,b'Gostei de um v\xc3\xaddeo @YouTube https://t.co/MO9I4yVNYV PEDIR DINHEIRO NA RUA! - Do Lixo ao Luxo 2 (The Sims 4)',,False,Sat Jan 12 18:16:08 +0000 2019,0,1084152061019664384,
0,Google,b'Gostei de um v\xc3\xaddeo @YouTube https://t.co/doZjugKB1Z lixo na rua',,False,Mon Jan 14 18:09:55 +0000 2019,0,1084875270438486016,
3,Twitter for Android,"b'Hoje passou o caminh\xc3\xa3o de lixo aqui na rua, e um coletor de lixo veio pegar os lixos aqui de casa, e ele olhou pra\xe2\x80\xa6 https://t.co/s0jRv0561G'",,False,Sat Mar 02 20:08:39 +0000 2019,0,1101937382612496384,
0,Twitter for Android,b'Se passasse um caminh\xc3\xa3o de lixo hoje na rua e me visse me levava junto',,False,Wed Feb 13 23:42:53 +0000 2019,1,1095830702157979648,
0,Twitter for iPhone,b'me sinto um lixo qnd vejo os animaizinhos na rua e n posso adotar/ajudar',,False,Sat Jan 12 10:09:53 +0000 2019,0,1084029692343173120,
2,Twitter for Android,b'Isso \xc3\xa9 pra voc\xc3\xaas aprenderem a parar de jogar lixo na rua bando de imundo \xf0\x9f\x98\xa1',,False,Wed Jan 09 17:39:05 +0000 2019,1,1083055573309050881,
0,Twitter for Android,b'@rsallesmma Precisa urgente de uma campanha pesada pra conscientizar as pessoas a n\xc3\xa3o jogar lixo na rua. As praias estavam imundas.',rsallesmma,False,Fri Jan 11 23:46:35 +0000 2019,0,1083872833049108480,
2,TweetDeck,"b'Esse vizinho chegou agora com o filho e jogou uma latinha de refrigerante na rua, meu irm\xc3\xa3o foi l\xc3\xa1 e colocou no par\xe2\x80\xa6 https://t.co/Qm2uSbAOmf'",PeiFangFon,False,Wed Feb 13 20:40:58 +0000 2019,0,1095784919576522755,
0,Twitter for iPhone,"b'@driccos Cara que tanto lixo na rua, isso fica assim toda noite? Coitados dos moradores, parece a Cracol\xc3\xa2ndia..'",driccos,False,Sat Jan 26 21:31:04 +0000 2019,0,1089274548229496832,
0,Twitter for iPhone,b'pestiada de uma vizinha sem oq fazer botou fogo no lixo na rua .. minha casa t\xc3\xa1 toda enfuma\xc3\xa7ada.. que merda!!!!!!',,False,Fri Feb 08 22:28:53 +0000 2019,0,1094000139377803265,
0,Twitter for Android,b'Tem um garoto t\xc3\xa3o lindinho que passa na rua toda vez que t\xc3\xb4 botando o lixo pra fora',,False,Wed Jan 30 21:15:56 +0000 2019,0,1090720288696922112,
4,Twitter for Android,"b'Voc\xc3\xaa que joga lixo na rua, vc \xc3\xa9 extremamente mal educado fdp!!'",,False,Mon Jan 21 00:15:04 +0000 2019,0,1087141490424496128,
1,Twitter for iPhone,"b'Depois de passar 3 meses no Egito. A Inglaterra n\xc3\xa3o poderia ser um lugar mais boring. Aqui tudo funciona, n\xc3\xa3o tem u\xe2\x80\xa6 https://t.co/JLz73MyuCw'",,False,Sun Mar 10 22:35:41 +0000 2019,0,1104873486529585153,
0,Twitter for Android,"b'Eu odeio muito andar sozinha na rua, eu sempre volto me sentindo um grande lixo'",,False,Sun Mar 10 22:33:35 +0000 2019,0,1104872956830863366,
1,Twitter for Android,b'Meu sonho fazer isso toda vez que algu\xc3\xa9m joga lixo na rua https://t.co/B9cQZkSkTs',,False,Thu Apr 25 22:39:40 +0000 2019,0,1121544330844483585,
1,Twitter for iPhone,"b'@_budaa_ Um absurdo! Ontem eu tive que colocar o lixo na rua, ABSURDO!'",_budaa_,False,Sat Mar 09 18:13:18 +0000 2019,0,1104445069405364226,
2,Twitter for iPhone,"b'@Mr_michelly menina, estava eu plena indo cumprir minhas obriga\xc3\xa7\xc3\xb5es e deixei o garfo de pl\xc3\xa1stico cair no asfalto, p\xe2\x80\xa6 https://t.co/XXxYirUJHu'",Mr_michelly,False,Thu Apr 04 23:09:21 +0000 2019,0,1113941658092097537,
1,Twitter for iPhone,"b'@Teddy_augusto @FilipeRet Experimenta ter seu filho, pai ou m\xc3\xa3e viciado em crack, morando na rua, 10 dias sumido se\xe2\x80\xa6 https://t.co/RVslgl6fnq'",Teddy_augusto,False,Sat Feb 09 19:42:51 +0000 2019,0,1094320743708610566,
0,Twitter for Android,"b'A Nicole \xc3\xa9 muito fofa mano, me liga do nada pedindo minha presen\xc3\xa7a no Carlinhos, que mulher!\n\nS\xc3\xb3 n\xc3\xa3o colo porque eu\xe2\x80\xa6 https://t.co/tQpiSC3Hzm'",,False,Wed Jan 09 22:51:48 +0000 2019,0,1083134270615502848,
0,Twitter for Android,"b'olha sinceramente eu ODEIO\n\nrepetindo: ODEIO\n\npessoas que jogam lixo na rua, mano qual eh a dificuldade de voc\xc3\xaa com\xe2\x80\xa6 https://t.co/bPgZHKkNOz'",,False,Tue Jan 08 08:55:59 +0000 2019,0,1082561543491997696,
0,Twitter for iPhone,"b'eu dirijo mas sou um lixo estacionando n\xc3\xa9 at\xc3\xa9 a\xc3\xad ok a\xc3\xad hj peguei o carro fui at\xc3\xa9 em casa, e voltei pra casa da minh\xe2\x80\xa6 https://t.co/eOWnhMC2Jx'",bexnotmader,False,Thu Jan 24 17:07:44 +0000 2019,0,1088483503229018115,
2,Twitter for iPhone,b'Sai na rua vestindo um saco de lixo. Tudo sob controle',,False,Fri Jan 04 00:41:03 +0000 2019,0,1080987437122363392,
4,Twitter for Android,"b'Hoje trabalhei em uma casa que tinha um cachorro super mimado pela dona, ela cria ele com ra\xc3\xa7\xc3\xa3o da mais cara tem at\xe2\x80\xa6 https://t.co/IubDRvM7hD'",,False,Sat Feb 09 20:06:55 +0000 2019,0,1094326798865829889,
0,Twitter for Android,b'S\xc3\xb3 sa\xc3\xad com o dog pra ter raiva pq uma idiota que mora na outra rua ficou achando ruim dele mijar na cal\xc3\xa7ada dela qu\xe2\x80\xa6 https://t.co/6b538dt5AL',,False,Thu Jan 17 21:35:06 +0000 2019,0,1086014070883520513,
0,Twitter for Android,b'Anjos n\xc3\xa3o joguem lixos na rua',,False,Tue Feb 12 23:09:01 +0000 2019,0,1095459789763690497,
1,Twitter for Android,"b'quando to me sentino um lixo eu lembro das menininas na rua dizendo ""que lindaa"" qnd me viram'",,False,Thu Jan 17 19:32:45 +0000 2019,1,1085983281848508416,
4,Twitter for Android,b'Vamo evitar jogar lixo na rua sempre mas no carnaval que fazem aquele mar de merda nas ruas vamos ter mais cuidado pra n ficar feiao',,False,Wed Jan 23 14:40:56 +0000 2019,3,1088084171669622794,
7,Twitter for Android,b'Que agonia que d\xc3\xa1 em ver algu\xc3\xa9m jogando lixo na rua af',,False,Thu May 16 22:54:50 +0000 2019,0,1129158291861463045,
0,Twitter Web App,b'*EM OUTRAS CIDADES\n\nN\xc3\xa3o jogue lixo na rua.\n\n*EM BELEM \n- https://t.co/Yuqfmn063r',,False,Tue Jan 01 16:29:39 +0000 2019,0,1080138995370262528,
1,Twitter for iPhone,"b'quem coloca lixo no bolso pra n jogar na rua nem \xc3\xa9 gente, eh um anjo'",,False,Tue Feb 19 20:59:07 +0000 2019,1,1097963816049098753,
6,Twitter for Android,b'lembrando que:\nbituca \xc3\xa9 lixo\npapel de bala/chiclete/afins \xc3\xa9 lixo\nflyer (qnd vc n tem interesse no conte\xc3\xbado) \xc3\xa9 lixo\xe2\x80\xa6 https://t.co/rqCZnDgQl7',,False,Wed Jan 09 12:40:49 +0000 2019,0,1082980509880385536,
2,Twitter for Android,b'Odeio passar no meio de um grupinho na rua me sinto um lixo ambulante',,False,Sun Mar 31 15:37:21 +0000 2019,0,1112378355549200384,
0,Twitter Web App,b'vendo um monte de morador de rua e nem oferece uma \xc3\xa1gua ou aquela pessoa no trem ou metr\xc3\xb4 que pede ajuda se pode co\xe2\x80\xa6 https://t.co/2H1XhQu7Ci',Larissah_Mirand,False,Sat Jan 26 17:34:23 +0000 2019,0,1089214982120763392,
1,Twitter for Android,"b'Povo na rua \xc3\xa9 democracia, n\xc3\xa9?! Quando \xc3\xa9 a oposi\xc3\xa7\xc3\xa3o voc\xc3\xaas tacam g\xc3\xa1s e bombas de efeito moral. Lixos! https://t.co/Jh2b9L26ZW'",,False,Mon May 27 16:13:50 +0000 2019,1,1133043644355743744,
0,Twitter for iPhone,"b'Meu vizinho est\xc3\xa1 h\xc3\xa1 2 horas jogando \xc3\xa1gua na cal\xc3\xa7ada e mandando TODAS as folhas, flores e lixo que tem na rua pro bu\xe2\x80\xa6 https://t.co/WPHbABfy3j'",,False,Tue Mar 26 20:14:09 +0000 2019,0,1110636075754680320,
0,Twitter for iPhone,"b'Era lindo, mas fumava e jogava a bituda na rua, mesmo estando ao lado do lixo.'",,False,Tue Jan 08 20:36:14 +0000 2019,0,1082737768126734336,
1,Twitter for Android,"b'@Ioureirothais Que merda Thais, por\xc3\xa9m as pessoas que jogam lixos na rua tbm tem sua parcela de culpa e  essa obra da Brasil tbm.'",Ioureirothais,False,Fri Mar 15 15:37:39 +0000 2019,0,1106580225654210560,
4,Twitter for Android,b'#3CoisasQueMeEstressam\n- v\xc3\xaa algu\xc3\xa9m jogando lixo na rua\n- v\xc3\xaa algu\xc3\xa9m jogando lixo na rua\n- v\xc3\xaa algu\xc3\xa9m jogando lixo na rua',,False,Wed Jan 09 13:19:57 +0000 2019,1,1082990359968399361,
0,Twitter for Android,b'descrushei pq vi a pessoa jogando lixo na rua serase sou normal',,False,Mon Jan 28 22:28:27 +0000 2019,0,1090013763225505798,
0,Twitter Web Client,"b'A VONTADE QUE EU TENHO DE MATAR GENTE QUE P\xc3\x95E FOGO EM LIXO NA RUA A FUMA\xc3\x87A TODA NO MEU QUARTO, NA MINHA VIDA AAAAAAAAAAA'",,False,Thu Apr 04 20:58:58 +0000 2019,0,1113908844781088769,
0,Twitter for Android,b'So Jesus na vida dessas v\xc3\xa9ia aki da rua kkk fofoca e lixo \nSenhor perdoa elas',,False,Mon Jan 28 21:33:33 +0000 2019,0,1089999947515219968,
0,Twitter for iPhone,"b'Uma hora e meia de chuva e j\xc3\xa1 alaga Porto Alegre inteira, continuem jogando lixo na rua'",,False,Fri May 03 21:17:27 +0000 2019,0,1124422743578034177,
3,Twitter for Android,b'@dooodaxe @maclas2ferraz ningu\xc3\xa9m precisa morar perto para voc\xc3\xaa n\xc3\xa3o jogar lixo na rua. n\xc3\xa3o jogue para demostrar sua capacidade de ser humano.',madamemachadao,False,Sat Jan 26 21:09:02 +0000 2019,0,1089269002873028608,
0,Twitter for iPhone,b'crl q vergonha minha prima passou do meu lado na rua e ficou gritando meu nome me chamando e eu ouvindo m\xc3\xbasica kk sou um lixo',,False,Fri Apr 12 23:37:44 +0000 2019,0,1116847902326960128,
10,Twitter for iPhone,b'@zlBlaack @jvlixnx n\xc3\xa3o tenta justificar ass\xc3\xa9dio seu imbecil. Maluco lixo que mexe com mina na rua tem que se foder\xe2\x80\xa6 https://t.co/js4UzOgLAG',pornguybrazil,False,Tue Jan 15 16:11:26 +0000 2019,0,1085207841743536129,
0,Twitter for Android,b'Teve a direitinha saindo na rua hoje kkkkkkk LIXO arruma nada carai',,False,Sun Apr 07 22:26:04 +0000 2019,0,1115017928167034880,
0,Facebook,b'Hoje na c\xc3\xa2mara de vereadores em Nova Igua\xc3\xa7u na tribuna falei sobre a necessidade da popula\xc3\xa7\xc3\xa3o de se conscientizar q\xe2\x80\xa6 https://t.co/G7mpMIiQsD',,False,Wed Apr 10 01:02:02 +0000 2019,0,1115781954367119360,
0,Twitter for Android,"b'seria mais \xc3\xbatil pra quem jogar lixo, ainda mais o pl\xc3\xa1stico, na rua https://t.co/WWosKjk7h3'",,False,Mon Apr 29 21:20:20 +0000 2019,0,1122973916471885825,
0,Twitter for Android,b'As pessoas n\xc3\xa3o tem no\xc3\xa7\xc3\xa3o do impacto de todo o lixo que jogam na rua. https://t.co/mZEyLZIe9U',,False,Thu Feb 07 23:07:13 +0000 2019,0,1093647398616862720,
2,Twitter for iPhone,b'dsclp p qm me ve na rua hj to so o suquinho do lixo',,False,Sat Jan 05 18:07:56 +0000 2019,1,1081613283575119874,
